Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Fatality
Accident,2015-03-02,Non-Fatal,Substantial,Airplane,PIPER,PA 18,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-03,Non-Fatal,Substantial,Airplane,CHRISTOPHER JON BROWN,STOL CH750,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-03,Non-Fatal,Substantial,Airplane,CESSNA,152,1.0,Reciprocating,Instructional,0,1.0,0.0,1.0,VMC,0
Accident,2015-03-03,Non-Fatal,Substantial,Airplane,GOUDIE,FISHER CLASSIC,1.0,Reciprocating,Flight Test,0,1.0,0.0,0.0,VMC,0
Accident,2015-03-04,Total.Fatal.Injuries,Substantial,Airplane,MOONEY,M20F,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,IMC,1
Accident,2015-03-04,Non-Fatal,Substantial,Airplane,BEECH,58,2.0,Reciprocating,Business,0,0.0,0.0,4.0,IMC,0
Accident,2015-03-04,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA28,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Incident,2015-03-05,Non-Fatal,Nill,Airplane,FOKKER,F28 - 0070,,Nill,Nill,0,0.0,0.0,0.0,Unk,0
Accident,2015-03-05,Non-Fatal,Substantial,Airplane,MCDONNELL DOUGLAS AIRCRAFT CO,MD 88,,Turbo Fan,Nill,0,0.0,0.0,132.0,IMC,0
Accident,2015-03-05,Non-Fatal,Substantial,Airplane,RYAN AERONAUTICAL,ST3KR,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2015-03-05,Non-Fatal,Substantial,Airplane,CHAMPION,7EC,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-06,Non-Fatal,Substantial,Airplane,WACO,UPF 7,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-06,Non-Fatal,Substantial,Airplane,FUNK,B85C,,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-07,Total.Fatal.Injuries,Substantial,Airplane,AHRENS GERD H,RV 6,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-07,Non-Fatal,Substantial,Airplane,CUB CRAFTER,CC11-160,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-07,Non-Fatal,Substantial,Airplane,PIPER,PA 18-150,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-07,Non-Fatal,Substantial,Airplane,SCHUPP EDWARD W,SKY RANGER II,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-07,Non-Fatal,Substantial,Airplane,CESSNA,172S,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-07,Non-Fatal,Substantial,Airplane,HOKE BOBBY F,RANS S 12,1.0,Reciprocating,Personal,0,0.0,2.0,0.0,VMC,0
Accident,2015-03-07,Non-Fatal,Substantial,Airplane,ERCOUPE,415 C,1.0,Reciprocating,Ferry,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-08,Total.Fatal.Injuries,Substantial,Airplane,BELLANCA,8KCAB,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-08,Non-Fatal,Substantial,Airplane,JONES RONALD C,BEARHAWK,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-08,Non-Fatal,Substantial,Airplane,JIMENEZ,VANS RV 7A,1.0,Reciprocating,Personal,0,2.0,0.0,0.0,VMC,0
Accident,2015-03-08,Non-Fatal,Substantial,Airplane,CESSNA,172P,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-08,Non-Fatal,Substantial,Airplane,PIPER,PA18 - 150,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-08,Non-Fatal,Substantial,Airplane,CESSNA,182M,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-09,Non-Fatal,Substantial,Airplane,PIPER,PA23,2.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-09,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-09,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA-24-250,1.0,Reciprocating,Personal,1,0.0,1.0,0.0,VMC,1
Accident,2015-03-09,Non-Fatal,Substantial,Airplane,AERONCA,7AC,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-10,Non-Fatal,Substantial,Airplane,CESSNA,182L,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-10,Non-Fatal,Substantial,Airplane,CESSNA,208B,1.0,Turbo Prop,Nill,0,0.0,0.0,1.0,IMC,0
Accident,2015-03-10,Non-Fatal,Substantial,Airplane,MAULE,M 7-260C,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-11,Total.Fatal.Injuries,Substantial,Airplane,BAE SYSTEMS,MK-67 HAWK,1.0,Turbo Jet,Public Aircraft,1,0.0,0.0,2.0,VMC,1
Accident,2015-03-11,Non-Fatal,Substantial,Airplane,BEECH,B19,1.0,Reciprocating,Personal,0,2.0,1.0,0.0,VMC,0
Accident,2015-03-12,Non-Fatal,Substantial,Airplane,CESSNA,170A,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-12,Non-Fatal,Substantial,Airplane,BOEING,A75N1(PT17),1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-12,Non-Fatal,Substantial,Airplane,JABIRU USA SPORT AIRCRAFT LLC,J250 SP,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-12,Non-Fatal,Substantial,Airplane,BEECH,390,,Nill,Nill,0,0.0,0.0,4.0,Nill,0
Accident,2015-03-13,Non-Fatal,Substantial,Airplane,AVIAT,A1 - B,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Incident,2015-03-14,Non-Fatal,Minor,Airplane,BOMBARDIER INC,CL 600 2C10,2.0,Turbo Fan,Nill,0,0.0,0.0,41.0,VMC,0
Accident,2015-03-14,Total.Fatal.Injuries,Substantial,Airplane,EIPPER,QUICKSILVER - GT500,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2015-03-15,Total.Fatal.Injuries,Substantial,Airplane,KOLB,TWINSTAR,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-15,Total.Fatal.Injuries,Destroyed,Airplane,PIPER,PA-34-200T,,Reciprocating,Nill,1,0.0,0.0,0.0,Unk,1
Accident,2015-03-15,Non-Fatal,Substantial,Airplane,CESSNA,172C,1.0,Reciprocating,Personal,0,1.0,0.0,1.0,VMC,0
Incident,2015-03-15,Non-Fatal,Minor,Airplane,BOEING 777-306ER,300,2.0,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2015-03-16,Non-Fatal,Substantial,Airplane,MOONEY AIRCRAFT CORP.,M20K,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-16,Non-Fatal,Substantial,Airplane,BEECH,76,2.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-16,Non-Fatal,Substantial,Airplane,PIPER,PA18 - 150,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-16,Non-Fatal,Substantial,Airplane,CESSNA,140,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2015-03-17,Total.Fatal.Injuries,Destroyed,Airplane,CESSNA,182Q,1.0,Reciprocating,Aerial Observation,1,0.0,0.0,0.0,IMC,1
Accident,2015-03-17,Non-Fatal,Substantial,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,,Nill,Aerial Application,0,1.0,0.0,0.0,VMC,0
Accident,2015-03-17,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA32RT - 300T,,Nill,Unknown,1,0.0,0.0,0.0,Nill,1
Accident,2015-03-17,Non-Fatal,Substantial,Airplane,BEECH,A36,1.0,Reciprocating,Ferry,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-18,Non-Fatal,Substantial,Airplane,LANSHE AEROSPACE,LAKE 250,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2015-03-18,Non-Fatal,Substantial,Airplane,FLIGHT DESIGN,CTLS,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-18,Non-Fatal,Substantial,Airplane,AMERICAN CHAMPION AIRCRAFT,7GCAA,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-19,Non-Fatal,Substantial,Airplane,PIPER,PA 12,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2015-03-19,Non-Fatal,Substantial,Airplane,COSTRUZIONI AERONAUTICHE TECNA,P92 EAGLET,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-19,Non-Fatal,Substantial,Airplane,PIPER,PA30 - NO SERIES,2.0,Reciprocating,Personal,0,3.0,1.0,0.0,VMC,0
Accident,2015-03-19,Total.Fatal.Injuries,Destroyed,Airplane,BEECH,B90,2.0,Turbo Prop,Nill,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-20,Non-Fatal,Substantial,Airplane,CESSNA,150,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,IMC,0
Accident,2015-03-20,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,TU206 - G,,Nill,Nill,1,2.0,0.0,0.0,Nill,1
Accident,2015-03-20,Non-Fatal,Substantial,Airplane,EMBRAER,EMB 145LR,2.0,Turbo Prop,Nill,0,0.0,0.0,53.0,IMC,0
Accident,2015-03-20,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA40,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-21,Non-Fatal,Substantial,Airplane,CESSNA,310Q,2.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-21,Non-Fatal,Substantial,Airplane,VANS,RV6A,1.0,Reciprocating,Personal,0,2.0,0.0,0.0,VMC,0
Accident,2015-03-21,Non-Fatal,Substantial,Airplane,MCCURRY CHARLES P,F 1 ROCKET,1.0,Reciprocating,Personal,0,0.0,2.0,0.0,VMC,0
Accident,2015-03-21,Non-Fatal,Substantial,Airplane,PIPER,PA-28-235,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-22,Non-Fatal,Substantial,Airplane,BEECH,B23,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-23,Non-Fatal,Substantial,Airplane,PICARD ROY J,RV 4,1.0,Reciprocating,Personal,0,1.0,1.0,0.0,VMC,0
Accident,2015-03-23,Non-Fatal,Substantial,Airplane,HAWKER BEECHCRAFT CORP,G36,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2015-03-23,Non-Fatal,Substantial,Airplane,CESSNA,172S,1.0,Reciprocating,Unknown,0,0.0,0.0,1.0,Unk,0
Accident,2015-03-24,Total.Fatal.Injuries,Destroyed,Airplane,AIRBUS INDUSTRIE,A320-211,2.0,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2015-03-24,Non-Fatal,Substantial,Airplane,CESSNA,208B,1.0,Turbo Prop,Flight Test,0,1.0,0.0,1.0,VMC,0
Accident,2015-03-24,Non-Fatal,Substantial,Airplane,CESSNA,150,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2015-03-24,Non-Fatal,Destroyed,Airplane,BELLANCA,17 31A,1.0,Reciprocating,Ferry,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-24,Non-Fatal,Substantial,Airplane,CESSNA,172 - H,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Incident,2015-03-25,Non-Fatal,Nill,Airplane,BOEING,737,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Incident,2015-03-25,Non-Fatal,Minor,Airplane,THE BOEING COMPANY,BOEING 737-8AS,2.0,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Incident,2015-03-25,Non-Fatal,Nill,Airplane,BOEING,737 - 683,2.0,Unknown,Nill,0,0.0,0.0,0.0,Unk,0
Accident,2015-03-26,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA32R - 301,1.0,Reciprocating,Personal,1,0.0,1.0,0.0,IMC,1
Accident,2015-03-26,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT 400,1.0,Turbo Prop,Flight Test,0,0.0,1.0,0.0,VMC,0
Accident,2015-03-26,Non-Fatal,Substantial,Airplane,CESSNA,R172E,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-27,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT 602,1.0,Turbo Prop,Aerial Application,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-27,Non-Fatal,Substantial,Airplane,DAVID SHELL,ZENITH CH701,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-27,Non-Fatal,Substantial,Airplane,SPAULDING ERROL,RANS S 7 COURIER,1.0,Reciprocating,Personal,0,0.0,1.0,1.0,VMC,0
Accident,2015-03-27,Non-Fatal,Substantial,Airplane,PIPER,PA 32R-301T,1.0,Reciprocating,Personal,0,0.0,2.0,0.0,VMC,0
Accident,2015-03-28,Total.Fatal.Injuries,Substantial,Airplane,PIPER,J-4A,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-28,Non-Fatal,Substantial,Airplane,CESSNA,T188C,,Turbo Prop,Aerial Application,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-28,Non-Fatal,Substantial,Airplane,CESSNA,172S,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-28,Non-Fatal,Substantial,Airplane,CUB CRAFTERS,CC18 180,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2015-03-28,Non-Fatal,Substantial,Airplane,KERR JOHN A,KITFOX CLASSIC IV,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-03-28,Total.Fatal.Injuries,Destroyed,Airplane,AEROSPOOL,DYNAMIC WT-9,,Nill,Personal,1,0.0,0.0,0.0,Nill,1
Accident,2015-03-29,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA-28-140,1.0,Reciprocating,Instructional,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-29,Non-Fatal,Substantial,Airplane,BEECH,35,1.0,Reciprocating,Personal,0,2.0,2.0,0.0,VMC,0
Accident,2015-03-29,Total.Fatal.Injuries,Destroyed,Airplane,PIPER,PA28,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-29,Non-Fatal,Substantial,Airplane,MERIAN RICHARD F,RV 8,1.0,Reciprocating,Air Race show,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-29,Non-Fatal,Substantial,Airplane,AIRBUS,A320 - 211,2.0,Turbo Fan,Nill,0,28.0,0.0,110.0,Unk,0
Accident,2015-03-30,Total.Fatal.Injuries,Destroyed,Airplane,RANS,S6 - ES,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2015-03-30,Non-Fatal,Substantial,Airplane,BEECH,H35,1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2015-03-31,Non-Fatal,Substantial,Airplane,CESSNA,170B,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2015-03-31,Non-Fatal,Substantial,Airplane,G-DAWG LLC,JUST ACFT HIGHLANDER,1.0,Reciprocating,Business,0,0.0,2.0,0.0,VMC,0
Accident,2015-03-31,Total.Fatal.Injuries,Destroyed,Airplane,AIRCRAFT MFG & DVLPMT CO,CH601XL,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-03-31,Non-Fatal,Substantial,Airplane,FIEBICH PAUL DEAN,AIRBIKE RX40,,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2015-04-01,Total.Fatal.Injuries,Destroyed,Airplane,BEDECORP LLC,BD-22,1.0,Reciprocating,Flight Test,1,0.0,0.0,0.0,VMC,1
Accident,2015-04-01,Non-Fatal,Substantial,Airplane,LANCAIR COMPANY,LC 40 550FG,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-01,Non-Fatal,Substantial,Airplane,THE BOEING COMPANY,BOEING 737-8AS,2.0,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2015-04-01,Non-Fatal,Substantial,Airplane,CESSNA,A185F,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-01,Non-Fatal,Substantial,Airplane,AYRES,S2R,,Nill,Nill,0,0.0,0.0,1.0,Nill,0
Accident,2015-04-02,Total.Fatal.Injuries,Destroyed,Airplane,CESSNA,152,1.0,Reciprocating,Instructional,1,0.0,0.0,0.0,VMC,1
Accident,2015-04-03,Total.Fatal.Injuries,Destroyed,Airplane,QUICKSILVER ENTERPRISES INC,MXL II,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-04-03,Total.Fatal.Injuries,Destroyed,Airplane,S C AEROSTAR S A,YAK 52TW,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-04-03,Non-Fatal,Substantial,Airplane,CESSNA,182R,1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2015-04-04,Non-Fatal,Substantial,Airplane,BEECH,V35B,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2015-04-04,Non-Fatal,Substantial,Airplane,PIPER,PA 28R-200,1.0,Reciprocating,Personal,0,2.0,0.0,1.0,VMC,0
Accident,2015-04-04,Total.Fatal.Injuries,Destroyed,Airplane,PIPER AIRCRAFT CORPORATION,PIPER PA-28-140,1.0,Reciprocating,Nill,1,0.0,0.0,0.0,Unk,1
Accident,2015-04-04,Non-Fatal,Substantial,Airplane,JABIRU,JABIRU - SP,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-04,Non-Fatal,Substantial,Airplane,CESSNA,206H,1.0,Reciprocating,Positioning,0,0.0,0.0,2.0,VMC,0
Incident,2015-04-04,Non-Fatal,Minor,Airplane,AIR TRACTOR INC,AT 402A,1.0,Turbo Prop,Aerial Application,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-04,Non-Fatal,Substantial,Airplane,PIPER,PA 18-150,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-05,Non-Fatal,Substantial,Airplane,PIPER,PA 22-135,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-06,Non-Fatal,Substantial,Airplane,MOONEY,M20J,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-04-06,Non-Fatal,Substantial,Airplane,CESSNA,152,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-07,Non-Fatal,Substantial,Airplane,CESSNA,182F,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2015-04-07,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,414A,2.0,Reciprocating,Personal,1,0.0,0.0,0.0,IMC,1
Accident,2015-04-07,Non-Fatal,Substantial,Airplane,CESSNA,177B,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Incident,2015-04-08,Non-Fatal,Minor,Airplane,SHORT BROTHERS & HARLAND LTD.,SC-7 SKYVAN S3,2.0,Turbo Prop,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2015-04-10,Non-Fatal,Substantial,Airplane,GULFSTREAM AEROSPACE,G IV,2.0,Turbo Fan,Positioning,0,0.0,0.0,2.0,VMC,0
Accident,2015-04-10,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,T210M,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Incident,2015-04-10,Non-Fatal,Minor,Airplane,BOEING,707 338C,,Turbo Fan,Positioning,0,0.0,0.0,5.0,VMC,0
Accident,2015-04-10,Non-Fatal,Substantial,Airplane,RENNICKE MIDGET MUSTA,MM1,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-11,Total.Fatal.Injuries,Substantial,Airplane,QUAD CITY,CHALLENGER - II,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-04-11,Non-Fatal,Substantial,Airplane,AERONCA,7AC,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-11,Non-Fatal,Substantial,Airplane,AERONCA,7AC,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-11,Non-Fatal,Substantial,Airplane,TROM WAYNE,VANS RV6A,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-11,Total.Fatal.Injuries,Destroyed,Airplane,CESSNA,210L,,Nill,Unknown,1,0.0,0.0,0.0,Unk,1
Accident,2015-04-12,Total.Fatal.Injuries,Destroyed,Airplane,PIPER,PA-31T1,2.0,Turbo Prop,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-04-12,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,172S,,Nill,Instructional,1,0.0,0.0,0.0,Nill,1
Incident,2015-04-12,Non-Fatal,Nill,Airplane,BOEING,767 34AF,2.0,Turbo Fan,Nill,0,0.0,0.0,0.0,VMC,0
Incident,2015-04-12,Non-Fatal,Nill,Airplane,BOEING COMPANY,BOEING 737-530,2.0,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2015-04-13,Non-Fatal,Substantial,Airplane,CESSNA,170B,1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2015-04-13,Non-Fatal,Substantial,Airplane,CESSNA AIRCRAFT CO,162,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2015-04-13,Non-Fatal,Substantial,Airplane,BOEING,737 - 804,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2015-04-13,Total.Fatal.Injuries,Destroyed,Airplane,SWEARINGEN,SA226-TC,2.0,Turbo Prop,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2015-04-14,Non-Fatal,Substantial,Airplane,CESSNA,172M,1.0,Reciprocating,Instructional,0,0.0,3.0,0.0,VMC,0
Accident,2015-04-14,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,180,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,IMC,1
Accident,2015-04-14,Total.Fatal.Injuries,Destroyed,Airplane,ROBERT C. HANSON,PITTS S2E,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,IMC,1
Accident,2015-04-14,Non-Fatal,Substantial,Airplane,SOCATA,TBM700,1.0,Turbo Prop,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2015-04-15,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-15,Non-Fatal,Substantial,Airplane,GRUMMAN,G 164A,1.0,Reciprocating,Aerial Application,0,1.0,0.0,0.0,VMC,0
Incident,2015-04-16,Non-Fatal,Minor,Airplane,DASSAULT-BREGUET,MYSTERE FALCON 900,3.0,Turbo Fan,Executive/corporate,0,0.0,0.0,15.0,VMC,0
Accident,2015-04-16,Non-Fatal,Substantial,Airplane,SHORT BROS,SD 360-300,2.0,Turbo Prop,Nill,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-16,Non-Fatal,Substantial,Airplane,UNIVERSAL STINSON,108-1,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-17,Non-Fatal,Substantial,Airplane,PIPER,PA 18-150,1.0,Reciprocating,Banner Tow,0,1.0,0.0,0.0,VMC,0
Accident,2015-04-17,Non-Fatal,Substantial,Airplane,CESSNA,421B,2.0,Reciprocating,Personal,0,2.0,1.0,0.0,IMC,0
Accident,2015-04-17,Non-Fatal,Substantial,Airplane,FAIRCHILD,SA227 AC,2.0,Turbo Prop,Nill,0,0.0,0.0,1.0,IMC,0
Accident,2015-04-17,Non-Fatal,Substantial,Airplane,CESSNA,172P,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-04-17,Non-Fatal,Substantial,Airplane,PIPER,PA 28-180,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-17,Non-Fatal,Substantial,Airplane,CESSNA,172P,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,CESSNA,140,1.0,Reciprocating,Unknown,0,1.0,0.0,0.0,VMC,0
Accident,2015-04-18,Total.Fatal.Injuries,Destroyed,Airplane,CESSNA,206H,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,CESSNA,195A,1.0,Reciprocating,Personal,0,0.0,0.0,4.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,MOONEY,M20C,1.0,Reciprocating,Personal,0,3.0,2.0,0.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,CESSNA,LC41-550FG,1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,CESSNA,150M,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,PITTS,Model 12,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,FLIGHT DESIGN GMBH,CTSW,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,BEECH,C 50,2.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-04-18,Non-Fatal,Substantial,Airplane,BEECH,F33A,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2015-04-19,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Personal,0,0.0,0.0,4.0,VMC,0
Accident,2015-04-19,Non-Fatal,Substantial,Airplane,PIPER,PA 18A 150,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2015-04-19,Non-Fatal,Substantial,Airplane,CESSNA,172S,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2015-04-20,Non-Fatal,Substantial,Airplane,MOONEY,M20TN,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2015-04-20,Total.Fatal.Injuries,Destroyed,Airplane,PIPER,PA-32-300,,Nill,Unknown,1,0.0,0.0,0.0,Nill,1
